,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2
87,3416332,100.0,0,1,1,1,1,40.04543,116.29498,0,1,1.0,1,1,311,1,0,1,0,0,0,221,7,0,1589.0,93,9,9,10,10,9,9,0,0,0,1,0,1,0,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
88,3429464,100.0,0,2,2,1,0,39.92102,116.58759,1,8,1.0,3,4,987,5,100,2,0,0,4,225,1,0,1768.0,83,6,10,10,10,6,8,0,0,0,2,2,0,0,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
89,3518354,100.0,1,1,1,1,1,39.9234,116.50636000000002,0,2,1.0,1,1,263,1,0,1,30,60,90,365,26,6,1690.0,92,10,9,10,10,10,10,0,0,0,1,0,1,0,0.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
90,3649223,100.0,1,1,1,1,1,39.99006,116.33791,0,3,1.0,1,1,270,2,80,1,17,17,19,62,139,86,739.0,97,10,10,10,10,10,10,0,0,0,1,0,1,0,5.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
91,3681827,100.0,0,16,16,1,1,39.8628,116.42502,0,6,2.0,2,4,788,4,65,2,0,0,0,0,109,12,1721.0,96,10,10,10,10,10,9,0,0,0,16,8,8,0,1.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
92,3714901,100.0,0,7,7,1,1,39.97616,116.49344,1,2,1.0,1,1,401,1,0,2,27,57,87,362,31,5,1534.0,90,9,9,9,9,9,9,1,0,0,6,4,2,0,0.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
93,3863360,96.53,0,1,1,1,0,39.91096,116.49851,1,2,2.0,1,1,207,1,50,1,0,19,49,324,6,5,467.0,90,9,9,10,10,10,10,1,0,0,1,0,1,0,0.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
94,3866222,100.0,0,11,11,1,1,39.84212,116.36148,1,2,0.5,1,1,138,1,35,1,30,60,90,181,23,5,1661.0,89,9,9,9,9,9,9,0,0,0,11,2,6,3,0.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
95,3878233,100.0,0,6,6,1,1,39.90804,116.57145,0,2,1.0,1,1,339,1,0,1,0,0,0,0,19,7,1637.0,94,10,9,10,10,9,10,1,1,0,6,6,0,0,0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
96,3927018,100.0,1,1,1,1,0,39.91897,116.45598,1,2,1.0,1,1,747,1,150,2,20,50,80,171,61,12,1585.0,99,10,10,10,10,10,10,0,0,0,1,1,0,0,1.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
97,4009332,100.0,1,66,66,1,1,39.92034,116.50235,1,4,2.0,2,2,581,4,100,3,25,55,85,360,3,1,1375.0,87,9,9,9,10,9,9,1,0,0,61,24,37,0,0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
98,4028276,100.0,1,66,66,1,1,39.91894,116.50445,1,2,1.0,1,1,180,2,100,3,0,0,0,232,2,1,1280.0,90,10,9,9,9,9,10,1,0,0,61,24,37,0,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
99,4028395,100.0,1,66,66,1,1,39.91881,116.50404,1,2,1.0,1,1,166,2,100,3,0,0,19,294,8,2,1280.0,100,10,10,10,10,10,10,1,0,0,61,24,37,0,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
100,4028476,100.0,1,66,66,1,1,39.92004,116.50293,1,2,1.0,1,1,263,2,100,2,27,57,87,362,10,5,1280.0,100,10,10,10,10,10,10,1,0,0,61,24,37,0,0.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
101,4028766,100.0,1,66,66,1,1,39.91967,116.50427,0,2,1.0,1,1,228,2,100,3,25,55,85,360,1,1,263.0,80,8,8,10,10,10,8,1,0,0,61,24,37,0,0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
102,4028873,100.0,1,66,66,1,1,39.91854,116.50211000000002,0,2,1.0,1,1,263,2,100,3,25,55,85,360,1,1,203.0,100,10,8,10,10,10,10,1,0,0,61,24,37,0,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
103,4102482,100.0,0,9,9,1,0,39.93974,116.44265,1,3,1.0,1,1,498,2,80,1,0,0,2,277,1,1,54.0,100,10,10,10,10,10,10,0,0,0,9,8,1,0,0.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
104,4106251,100.0,0,1,1,1,1,39.93143,116.48696,0,5,2.0,3,4,968,5,69,3,20,45,75,350,57,4,1686.0,95,10,9,10,10,9,10,0,0,0,1,1,0,0,1.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
105,4106316,0.0,0,1,1,1,0,39.9654,116.5041,1,2,2.0,1,1,456,1,0,1,29,59,89,179,2,0,1689.0,80,8,6,10,10,6,8,1,0,0,1,0,1,0,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
106,4121250,100.0,0,4,4,1,0,39.91912,116.37008,1,2,1.0,1,1,1182,1,0,1,25,52,81,119,4,2,1654.0,95,10,10,10,10,10,9,0,0,0,4,0,4,0,0.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
107,4121580,100.0,0,4,4,1,0,39.91901,116.37112,1,2,1.0,1,2,982,1,0,1,18,48,72,110,1,1,102.0,100,10,10,10,10,10,10,0,0,0,4,0,4,0,0.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
108,4165566,100.0,0,4,4,1,0,39.92105,116.37228,1,2,1.0,1,1,878,1,0,1,28,58,84,122,4,1,1600.0,100,10,10,10,10,10,10,0,0,0,4,0,4,0,0.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
109,4219257,80.0,0,3,3,1,0,39.90995,116.57891,1,2,1.0,1,1,359,1,0,1,27,57,87,362,10,5,855.0,96,10,10,10,10,9,9,1,0,0,3,3,0,0,0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
110,4222923,80.0,0,3,3,1,0,39.91038,116.57639,0,2,1.0,1,1,359,1,0,1,27,57,87,177,20,1,1362.0,85,8,9,9,9,8,8,1,0,0,3,3,0,0,0.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
111,4258685,96.53,0,2,2,1,1,39.96979,116.32466,1,2,1.0,1,1,284,1,0,2,0,0,0,0,11,0,1602.0,96,10,10,10,10,10,9,0,0,0,2,2,0,0,0.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
112,4278904,100.0,0,5,5,1,0,39.94379,116.46095,0,2,1.0,1,1,228,1,60,1,23,53,83,358,17,0,1660.0,98,10,10,10,10,10,10,0,0,0,5,0,5,0,0.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
113,4280214,100.0,0,5,5,1,0,39.94374000000001,116.46751,0,2,1.0,1,1,228,1,60,1,30,60,90,365,23,0,1523.0,92,9,9,10,10,9,9,0,0,0,5,0,5,0,0.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
114,4305365,100.0,0,11,11,1,1,39.84464000000001,116.35597,0,2,0.5,1,1,138,1,35,1,30,60,90,181,19,2,1639.0,93,9,9,10,10,9,9,0,0,0,11,2,6,3,0.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
115,4408777,100.0,0,3,3,1,0,39.92927,116.45633,0,2,1.0,1,1,311,1,0,2,20,50,80,81,89,21,1649.0,98,10,10,10,10,10,10,0,0,0,3,3,0,0,1.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
116,4457180,100.0,0,4,4,1,0,39.92753,116.3769,1,2,1.0,1,1,470,1,0,1,21,21,39,130,4,4,44.0,95,9,10,9,9,10,9,1,0,0,4,1,3,0,2.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
117,4494508,100.0,1,2,2,1,0,39.92951,116.4221,0,2,1.0,1,1,678,2,80,1,30,60,90,365,31,28,1168.0,99,10,10,10,10,10,10,0,0,0,2,1,1,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
118,4610554,100.0,0,4,4,1,1,39.93789,116.38591,0,4,2.0,2,4,477,1,289,1,29,56,86,361,90,12,1606.0,94,10,9,10,10,10,9,0,0,0,4,0,4,0,1.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
119,4625941,100.0,0,1,1,1,0,40.00004000000001,116.37378,1,4,1.0,2,2,511,4,100,2,24,27,29,304,2,2,295.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
120,4640119,100.0,0,1,1,1,1,39.89326,116.43916000000002,0,2,1.0,1,1,290,1,0,2,13,38,68,159,53,39,1621.0,94,9,9,10,10,9,9,1,0,0,1,1,0,0,0.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
121,4741091,96.53,0,1,1,1,1,39.89532,116.30979,1,6,1.0,3,3,477,1,0,3,0,0,0,0,7,0,1483.0,70,8,7,8,8,8,8,0,0,0,1,1,0,0,0.14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
122,4812705,100.0,0,8,8,1,0,40.00126,116.31614,1,1,0.5,1,2,131,1,0,2,0,0,0,144,22,3,1576.0,90,9,9,10,9,10,9,0,0,0,8,0,3,5,0.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
123,4827732,100.0,0,7,7,1,1,39.93842,116.43542,0,2,1.0,0,1,422,1,0,1,0,0,0,140,111,0,1585.0,98,10,10,10,10,10,10,0,0,0,7,7,0,0,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
124,4857138,100.0,1,1,1,1,1,40.00201,116.46267,0,2,1.0,1,1,235,1,83,1,23,46,72,327,182,20,1572.0,99,10,10,10,10,10,10,1,0,0,1,0,1,0,3.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
125,4864988,60.0,0,1,1,1,1,39.97743,116.36298,1,3,1.0,1,2,249,2,100,2,23,53,83,358,80,5,1562.0,88,9,9,10,10,9,9,0,0,0,1,1,0,0,1.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
126,4878955,100.0,1,2,2,1,1,40.03849,116.59473,0,2,1.0,1,1,207,1,34,1,20,50,80,80,64,25,1152.0,100,10,10,10,10,10,10,0,0,0,2,0,2,0,1.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
127,4899894,100.0,0,4,4,1,1,39.93633,116.38573999999998,0,4,1.5,2,6,477,1,289,1,22,44,74,349,47,13,1456.0,96,10,10,10,10,10,9,0,0,0,4,0,4,0,0.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
128,4911685,100.0,0,3,3,1,0,40.20778,116.72243,0,12,3.0,6,5,1153,4,231,2,29,59,89,364,3,0,1562.0,80,10,8,10,6,8,6,0,0,0,1,1,0,0,0.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
129,4917080,100.0,1,1,1,1,1,39.98307,116.48557,0,2,2.0,1,1,207,1,100,1,8,8,10,283,43,6,1300.0,100,10,10,10,10,10,10,0,0,0,1,0,1,0,0.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
130,4951287,75.0,0,2,2,1,0,39.99067,116.34227,1,1,0.0,1,1,228,1,0,1,28,58,88,363,49,2,1577.0,93,10,9,10,10,9,9,0,0,0,2,0,2,0,0.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
131,4982247,100.0,1,1,1,1,1,39.95417,116.3105,1,2,1.0,1,1,338,1,0,1,2,18,48,323,28,8,1235.0,98,10,10,10,10,10,10,1,0,0,1,0,1,0,0.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
132,4990531,90.0,0,8,8,1,0,39.94279,116.39908,1,4,1.0,1,1,1611,1,0,2,14,31,43,293,17,2,1555.0,94,9,10,10,10,10,10,0,0,0,7,7,0,0,0.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
133,5022725,100.0,0,17,17,1,0,39.88776,116.46132,1,1,1.0,1,1,201,1,100,1,30,60,90,105,32,4,1510.0,97,10,10,10,10,10,10,0,0,0,3,0,3,0,0.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
134,5032897,100.0,0,3,3,1,0,39.92814,116.45772,1,2,1.0,0,1,380,1,0,1,19,49,79,80,94,22,1584.0,97,10,10,10,10,10,10,0,0,0,3,3,0,0,1.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
135,5101112,100.0,0,2,2,1,0,40.28642,116.63912,1,2,1.0,1,1,269,2,200,1,30,60,90,365,1,0,385.0,100,10,10,10,10,10,10,1,0,0,2,0,2,0,0.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
136,5135190,100.0,1,1,1,1,1,39.9482,116.40333,1,2,1.0,1,1,235,1,0,2,10,30,47,126,109,30,1536.0,98,10,10,10,10,10,10,0,0,0,1,0,0,1,2.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
137,5137146,100.0,0,2,2,1,1,39.9183,116.453,1,3,1.0,1,1,781,1,0,1,30,60,90,365,14,2,1506.0,83,9,8,8,8,10,9,1,0,0,2,2,0,0,0.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
138,5138122,0.0,0,1,1,1,0,39.76242,116.54324,0,2,1.0,1,2,131,1,48,1,0,0,0,0,10,0,1322.0,100,10,10,10,10,9,10,0,0,0,1,0,1,0,0.23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
139,5149320,94.0,1,8,8,1,1,39.89575,116.46264,0,2,1.0,1,1,249,1,45,1,29,59,89,364,11,1,1253.0,100,10,10,9,10,10,10,0,0,0,7,1,4,2,0.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
140,5257726,100.0,0,2,2,1,1,39.96165,116.45274,0,6,2.0,2,2,802,6,100,3,1,1,1,1,2,2,238.0,100,10,10,10,10,10,10,1,0,0,2,2,0,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
141,5262411,100.0,0,31,31,1,0,39.89958,116.47443,0,2,1.0,1,1,360,1,0,1,26,56,86,361,3,1,1176.0,87,10,10,10,10,10,9,1,0,0,31,31,0,0,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
142,5281548,96.53,0,1,1,1,1,39.92765,116.61552,1,2,1.0,1,1,221,1,0,1,0,0,0,0,5,0,1532.0,96,9,8,10,10,10,9,0,0,0,1,0,1,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
143,5313865,100.0,0,7,7,1,1,39.9383,116.43682,0,2,1.0,0,1,422,1,0,1,0,0,0,140,108,0,1513.0,99,10,10,10,10,10,10,0,0,0,7,7,0,0,2.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
144,5491823,100.0,0,9,9,1,1,39.8997,116.49331,1,2,1.0,1,1,387,1,0,1,29,59,89,364,6,0,1416.0,93,10,9,10,10,9,9,0,0,1,9,9,0,0,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
145,5517546,100.0,0,6,6,1,1,39.90886,116.57231000000002,1,2,1.0,1,1,359,1,0,1,6,36,66,341,17,2,1322.0,96,10,10,10,10,10,10,1,1,0,6,6,0,0,0.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
146,5517598,96.53,0,1,1,1,0,39.9835,116.43623999999998,1,4,1.0,2,2,498,4,100,3,0,0,4,279,28,1,1527.0,90,10,9,10,10,9,9,1,0,0,1,1,0,0,0.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
147,5517711,96.53,0,1,1,1,1,40.05692,116.16553,0,2,1.0,1,1,138,1,0,1,0,0,0,0,5,5,345.0,96,8,10,10,10,8,10,0,0,0,1,0,1,0,0.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
148,5542795,100.0,0,1,1,1,0,39.90055,116.45129,1,2,2.0,1,1,214,1,0,1,30,60,90,365,4,0,1441.0,100,9,10,9,9,9,10,0,0,0,1,0,1,0,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
149,5571880,67.0,0,4,4,1,0,39.96675,116.32758,0,1,1.0,1,1,497,1,0,1,30,60,90,365,21,13,1438.0,80,9,7,9,9,9,9,0,0,0,2,0,2,0,0.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
150,5573471,90.0,0,5,5,1,0,39.85104000000001,116.37037,0,2,1.0,2,1,166,1,0,1,20,50,80,170,44,11,1404.0,97,10,10,10,10,10,10,0,0,0,5,0,5,0,0.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
151,5577084,100.0,0,2,2,1,0,39.90377,116.62922,0,4,1.0,2,2,698,1,0,3,21,51,81,172,5,3,1022.0,100,10,10,10,10,10,10,0,0,0,1,1,0,0,0.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
152,5594254,90.0,0,5,5,1,0,39.85234000000001,116.36961,0,1,1.0,1,1,159,1,0,1,30,60,90,180,6,1,1426.0,97,10,10,10,10,10,9,0,0,0,5,0,5,0,0.13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
153,5608398,100.0,1,2,2,1,1,39.96309,116.43309,0,4,1.0,1,2,380,1,50,2,28,58,88,363,45,17,1406.0,98,10,10,10,10,10,10,0,0,0,2,2,0,0,0.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
154,5631410,100.0,0,28,28,1,1,39.7655,116.18162,0,4,1.5,1,3,276,3,0,1,27,57,87,357,34,34,339.0,99,10,10,10,10,9,10,0,0,0,14,3,11,0,2.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
155,5654076,100.0,1,1,1,1,1,40.10252,116.40613,1,12,2.0,5,9,1595,8,0,1,27,57,74,349,29,11,1513.0,97,10,10,10,10,9,10,1,0,0,1,1,0,0,0.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
156,5709715,97.0,1,25,25,1,1,39.97483,116.36692,0,6,1.0,3,3,636,1,0,1,23,53,83,358,8,1,1450.0,90,9,9,9,10,9,9,0,0,0,25,18,7,0,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
157,5741741,100.0,0,3,3,1,0,39.94006,116.42439,0,2,1.0,1,1,207,1,104,2,23,53,83,84,76,11,1490.0,89,9,9,9,9,10,9,0,0,0,3,0,2,1,1.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
158,5741800,100.0,0,1,1,1,1,40.09542,116.51659,0,2,1.0,1,1,297,1,50,1,28,57,87,362,23,5,1478.0,94,9,9,10,10,8,9,1,0,0,1,0,1,0,0.47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
159,5777362,80.0,0,3,3,1,0,39.90869,116.57899,0,2,1.0,1,1,359,1,0,1,27,57,87,362,8,3,1416.0,98,10,10,10,10,9,10,1,0,0,3,3,0,0,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
160,5828761,100.0,0,1,1,1,1,39.899,116.45695,0,1,1.0,1,1,228,1,0,3,28,58,88,89,19,3,1493.0,99,10,10,10,10,10,10,0,0,0,1,0,1,0,0.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
161,5839731,75.0,0,17,17,1,1,39.92376,116.42088,1,2,1.0,1,1,601,1,0,1,29,59,89,364,9,6,1478.0,93,10,10,9,9,10,9,1,0,0,17,16,1,0,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
162,5841968,100.0,0,13,13,1,1,39.99335,116.40622,0,4,1.0,1,3,360,4,80,1,3,25,55,330,6,1,716.0,73,9,7,10,10,9,8,1,0,0,10,10,0,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
163,5875406,97.0,1,25,25,1,1,39.97146,116.37321,0,5,1.0,2,2,415,1,0,1,30,60,90,365,16,2,1481.0,90,9,9,10,10,9,9,0,0,0,25,18,7,0,0.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
164,5887641,100.0,0,5,5,1,0,39.94528,116.46758,0,4,1.0,1,1,256,1,80,1,1,1,1,1,9,0,1501.0,98,10,10,10,10,9,9,0,0,0,5,0,5,0,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
165,5894312,90.0,0,1,1,1,0,39.96275,116.41806,0,1,1.0,1,1,235,1,0,1,29,59,89,90,3,3,118.0,100,10,10,9,10,10,10,0,0,0,1,0,1,0,0.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
166,5905794,75.0,0,17,17,1,1,39.93445,116.44396,1,2,1.0,1,1,650,1,0,1,30,60,90,365,2,0,1254.0,80,8,7,6,6,9,7,1,0,0,17,16,1,0,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
167,5912245,96.53,0,1,1,1,1,40.06705,116.30761,0,2,1.0,1,1,166,1,69,1,0,0,0,0,30,1,1146.0,99,10,10,10,10,10,10,0,0,0,1,0,1,0,0.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
168,5953887,89.0,0,6,6,1,1,39.68444,116.31377,0,2,1.0,1,1,269,2,100,1,30,60,90,90,5,0,1111.0,92,10,9,9,10,9,9,0,0,0,5,5,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
169,5982248,96.53,0,1,1,1,0,39.9749,116.37718999999998,1,2,1.0,1,1,553,2,0,1,28,58,88,363,1,1,209.0,100,10,10,10,10,10,10,1,0,0,1,0,1,0,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
170,6006911,75.0,0,17,17,1,1,39.93322,116.44378,1,2,1.0,1,1,595,1,0,1,30,60,90,365,3,0,1229.0,100,10,9,10,10,10,9,1,0,0,17,16,1,0,0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
171,6019307,96.53,0,1,1,1,1,40.53634,116.02317,0,4,1.0,2,2,401,1,0,1,0,0,0,0,1,0,618.0,100,10,8,10,10,10,10,0,0,0,1,1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
172,6067156,100.0,0,1,1,1,0,39.931,116.29438,1,2,1.0,1,1,193,1,69,3,2,2,21,296,28,4,1328.0,99,10,10,10,10,10,10,1,0,0,1,0,1,0,0.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
173,6073229,96.53,1,1,1,1,1,39.94319,116.46837,0,2,1.0,1,1,339,1,0,2,0,0,0,0,12,12,292.0,97,10,10,10,10,9,10,1,0,0,1,1,0,0,1.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
